permno,adate,qdate,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER
16309,2022-12-31,2023-03-31,2023-06-30,292.000,0.047,0.065,0.044,0.041,1.061,,1.906,TTD
16309,2022-12-31,2023-03-31,2023-07-31,297.449,0.047,0.065,0.044,0.041,1.061,,1.906,TTD
16309,2022-12-31,2023-06-30,2023-08-31,320.120,0.075,0.085,0.054,0.067,1.071,,1.893,TTD
16309,2022-12-31,2023-06-30,2023-09-30,291.556,0.075,0.085,0.054,0.067,1.071,,1.893,TTD
16309,2022-12-31,2023-06-30,2023-10-31,271.778,0.075,0.085,0.054,0.067,1.071,,1.893,TTD
16309,2022-12-31,2023-09-30,2023-11-30,221.200,0.083,0.085,0.056,0.076,1.082,,1.882,TTD
16309,2022-12-31,2023-09-30,2023-12-31,239.867,0.083,0.085,0.056,0.076,1.082,,1.882,TTD
16309,2022-12-31,2023-09-30,2024-01-31,228.100,0.083,0.085,0.056,0.076,1.082,,1.882,TTD
16309,2023-12-31,2023-12-31,2024-02-29,237.306,0.092,0.103,0.060,0.084,1.259,121.063,1.718,TTD
16309,2023-12-31,2023-12-31,2024-03-31,242.833,0.092,0.103,0.060,0.084,1.259,121.063,1.718,TTD
16309,2023-12-31,2023-12-31,2024-04-30,230.139,0.092,0.103,0.060,0.084,1.259,121.063,1.718,TTD
16309,2023-12-31,2024-03-31,2024-05-31,210.333,0.098,0.123,0.076,0.097,1.152,121.063,1.808,TTD
16309,2023-12-31,2024-03-31,2024-06-30,211.083,0.098,0.123,0.076,0.097,1.152,121.063,1.808,TTD
16309,2023-12-31,2024-03-31,2024-07-31,211.278,0.098,0.123,0.076,0.097,1.152,121.063,1.808,TTD
16309,2023-12-31,2024-06-30,2024-08-31,209.060,0.116,0.140,0.085,0.118,1.163,121.063,1.791,TTD
16309,2023-12-31,2024-06-30,2024-09-30,219.300,0.116,0.140,0.085,0.118,1.163,121.063,1.791,TTD
16309,2023-12-31,2024-06-30,2024-10-31,240.420,0.116,0.140,0.085,0.118,1.163,121.063,1.791,TTD
16309,2023-12-31,2024-09-30,2024-11-30,210.738,0.133,0.163,0.096,0.139,1.160,121.063,1.790,TTD
16309,2023-12-31,2024-09-30,2024-12-31,192.672,0.133,0.163,0.096,0.139,1.160,121.063,1.790,TTD
16692,2016-12-31,2017-03-31,2017-07-31,-127.56,-0.017,0.100,0.086,-0.045,14.689,1.151,2.417,
16692,2016-12-31,2017-06-30,2017-08-31,-25.258,-0.084,0.034,0.057,-0.232,6.418,0.424,2.455,GDI
16692,2016-12-31,2017-06-30,2017-09-30,-29.591,-0.084,0.034,0.057,-0.232,6.418,0.424,2.455,GDI
16692,2016-12-31,2017-06-30,2017-10-31,-31.022,-0.084,0.034,0.057,-0.232,6.418,0.424,2.455,GDI
16692,2016-12-31,2017-09-30,2017-11-30,-46.300,-0.059,0.064,0.074,-0.129,4.807,0.937,2.469,GDI
16692,2016-12-31,2017-09-30,2017-12-31,-48.471,-0.059,0.064,0.074,-0.129,4.807,0.937,2.469,GDI
16692,2016-12-31,2017-09-30,2018-01-31,-49.400,-0.059,0.064,0.074,-0.129,4.807,0.937,2.469,GDI
16692,2017-12-31,2017-12-31,2018-02-28,355.667,0.008,0.063,0.073,0.015,2.129,1.069,2.605,GDI
16692,2017-12-31,2017-12-31,2018-03-31,340.889,0.008,0.063,0.073,0.015,2.129,1.069,2.605,GDI
16692,2017-12-31,2017-12-31,2018-04-30,351.444,0.008,0.063,0.073,0.015,2.129,1.069,2.605,GDI
16692,2017-12-31,2018-03-31,2018-05-31,131.480,0.027,0.076,0.083,0.047,2.325,1.586,2.529,GDI
16692,2017-12-31,2018-03-31,2018-06-30,117.560,0.027,0.076,0.083,0.047,2.325,1.586,2.529,GDI
16692,2017-12-31,2018-03-31,2018-07-31,114.440,0.027,0.076,0.083,0.047,2.325,1.586,2.529,GDI
16692,2017-12-31,2018-06-30,2018-08-31,21.344,0.105,0.150,0.124,0.160,2.153,3.639,2.529,GDI
16692,2017-12-31,2018-06-30,2018-09-30,21.634,0.105,0.150,0.124,0.160,2.153,3.639,2.529,GDI
16692,2017-12-31,2018-06-30,2018-10-31,20.656,0.105,0.150,0.124,0.160,2.153,3.639,2.529,GDI
16692,2017-12-31,2018-09-30,2018-11-30,16.283,0.121,0.155,0.127,0.181,1.969,4.024,2.501,GDI
16692,2017-12-31,2018-09-30,2018-12-31,13.454,0.121,0.155,0.127,0.181,1.969,4.024,2.501,GDI
16692,2017-12-31,2018-09-30,2019-01-31,16.230,0.121,0.155,0.127,0.181,1.969,4.024,2.501,GDI
16692,2018-12-31,2018-12-31,2019-02-28,20.814,0.100,0.171,0.141,0.147,1.677,4.630,2.232,GDI
16692,2018-12-31,2018-12-31,2019-03-31,21.558,0.100,0.171,0.141,0.147,1.677,4.630,2.232,GDI
16692,2018-12-31,2018-12-31,2019-04-30,26.163,0.100,0.171,0.141,0.147,1.677,4.630,2.232,GDI
16692,2018-12-31,2019-03-31,2019-05-31,25.735,0.102,0.169,0.138,0.146,1.751,4.738,2.355,GDI
16692,2018-12-31,2019-03-31,2019-06-30,26.212,0.102,0.169,0.138,0.146,1.751,4.738,2.355,GDI
16692,2018-12-31,2019-03-31,2019-07-31,24.977,0.102,0.169,0.138,0.146,1.751,4.738,2.355,GDI
16692,2018-12-31,2019-06-30,2019-08-31,23.129,0.098,0.166,0.137,0.135,1.662,4.774,2.343,GDI
16692,2018-12-31,2019-06-30,2019-09-30,22.815,0.098,0.166,0.137,0.135,1.662,4.774,2.343,GDI
16692,2018-12-31,2019-06-30,2019-10-31,25.669,0.098,0.166,0.137,0.135,1.662,4.774,2.343,GDI
16692,2018-12-31,2019-09-30,2019-11-30,31.073,0.089,0.160,0.130,0.115,1.604,4.503,2.370,GDI
16692,2018-12-31,2019-09-30,2019-12-31,33.651,0.089,0.160,0.130,0.115,1.604,4.503,2.370,GDI
16692,2018-12-31,2019-09-30,2020-01-31,32.394,0.089,0.160,0.130,0.115,1.604,4.503,2.370,GDI
16692,2019-12-31,2019-12-31,2020-02-29,43.145,0.065,0.143,0.116,0.078,1.475,3.948,2.687,GDI
16692,2019-12-31,2019-12-31,2020-03-31,32.632,0.065,0.143,0.116,0.078,1.475,3.948,2.687,GDI
16692,2019-12-31,2019-12-31,2020-04-30,38.263,0.065,0.143,0.116,0.078,1.475,3.948,2.687,GDI
16692,2019-12-31,2020-03-31,2020-05-31,74.211,0.029,0.143,0.116,0.034,1.057,3.948,2.358,IR
16692,2019-12-31,2020-03-31,2020-06-30,74.000,0.029,0.143,0.116,0.034,1.057,3.948,2.358,IR
16692,2019-12-31,2020-03-31,2020-07-31,83.132,0.029,0.143,0.116,0.034,1.057,3.948,2.358,IR
16692,2019-12-31,2020-06-30,2020-08-31,-146.08,-0.045,0.143,0.116,-0.032,0.904,3.948,2.301,IR
16692,2019-12-31,2020-06-30,2020-09-30,-148.33,-0.045,0.143,0.116,-0.032,0.904,3.948,2.301,IR
16692,2019-12-31,2020-06-30,2020-10-31,-145.58,-0.045,0.143,0.116,-0.032,0.904,3.948,2.301,IR
16692,2019-12-31,2020-09-30,2020-11-30,-138.34,-0.041,0.143,0.116,-0.024,0.822,3.948,2.313,IR
16692,2019-12-31,2020-09-30,2020-12-31,-142.38,-0.041,0.143,0.116,-0.024,0.822,3.948,2.313,IR
16692,2019-12-31,2020-09-30,2021-01-31,-130.75,-0.041,0.143,0.116,-0.024,0.822,3.948,2.313,IR
16692,2020-12-31,2020-12-31,2021-02-28,-514.89,-0.007,0.075,0.084,-0.005,0.753,3.319,2.577,IR
16692,2020-12-31,2020-12-31,2021-03-31,-546.78,-0.007,0.075,0.084,-0.005,0.753,3.319,2.577,IR
16692,2020-12-31,2020-12-31,2021-04-30,-549.00,-0.007,0.075,0.084,-0.005,0.753,3.319,2.577,IR
16692,2020-12-31,2021-03-31,2021-05-31,310.250,0.016,0.096,0.061,0.008,0.770,4.031,2.492,IR
16692,2020-12-31,2021-03-31,2021-06-30,305.063,0.016,0.096,0.061,0.008,0.770,4.031,2.492,IR
16692,2020-12-31,2021-03-31,2021-07-31,305.438,0.016,0.096,0.061,0.008,0.770,4.031,2.492,IR
16692,2020-12-31,2021-06-30,2021-08-31,62.376,0.077,0.114,0.062,0.037,0.756,5.465,2.735,IR
16692,2020-12-31,2021-06-30,2021-09-30,59.306,0.077,0.114,0.062,0.037,0.756,5.465,2.735,IR
16692,2020-12-31,2021-06-30,2021-10-31,63.247,0.077,0.114,0.062,0.037,0.756,5.465,2.735,IR
16692,2020-12-31,2021-09-30,2021-11-30,53.523,0.094,0.123,0.065,0.047,0.742,6.559,2.736,IR
16692,2020-12-31,2021-09-30,2021-12-31,56.761,0.094,0.123,0.065,0.047,0.742,6.559,2.736,IR
16692,2020-12-31,2021-09-30,2022-01-31,51.569,0.094,0.123,0.065,0.047,0.742,6.559,2.736,IR
16692,2021-12-31,2021-12-31,2022-02-28,40.742,0.101,0.122,0.067,0.053,0.676,7.156,2.804,IR
16692,2021-12-31,2021-12-31,2022-03-31,40.605,0.101,0.122,0.067,0.053,0.676,7.156,2.804,IR
16692,2021-12-31,2021-12-31,2022-04-30,35.452,0.101,0.122,0.067,0.053,0.676,7.156,2.804,IR
16692,2021-12-31,2022-03-31,2022-05-31,36.836,0.100,0.128,0.072,0.055,0.700,8.211,2.830,IR
16692,2021-12-31,2022-03-31,2022-06-30,32.875,0.100,0.128,0.072,0.055,0.700,8.211,2.830,IR
16692,2021-12-31,2022-03-31,2022-07-31,38.906,0.100,0.128,0.072,0.055,0.700,8.211,2.830,IR
16692,2021-12-31,2022-06-30,2022-08-31,36.438,0.097,0.133,0.076,0.056,0.669,8.702,2.640,IR
16692,2021-12-31,2022-06-30,2022-09-30,33.277,0.097,0.133,0.076,0.056,0.669,8.702,2.640,IR
16692,2021-12-31,2022-06-30,2022-10-31,38.846,0.097,0.133,0.076,0.056,0.669,8.702,2.640,IR
