,permno,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER,year,Revenue,EPS
839,11308,2024-12-31,25.834,0.224,0.295,0.149,0.363,2.803,8.363,1.076,KO,2024,47061.0,2.47
840,11403,2015-01-31,40.886,0.086,0.154,0.135,0.111,1.125,7.54,1.048,CDNS,2015,1702.091,0.88
841,11403,2015-02-28,35.298,0.101,0.16,0.129,0.128,1.407,7.395,1.329,CDNS,2015,1702.091,0.88
842,11403,2015-03-31,35.462,0.101,0.16,0.129,0.128,1.407,7.395,1.329,CDNS,2015,1702.091,0.88
843,11403,2015-04-30,35.865,0.101,0.16,0.129,0.128,1.407,7.395,1.329,CDNS,2015,1702.091,0.88
844,11403,2015-05-31,37.34,0.1,0.161,0.135,0.127,1.244,6.732,1.193,CDNS,2015,1702.091,0.88
845,11403,2015-06-30,37.094,0.1,0.161,0.135,0.127,1.244,6.732,1.193,CDNS,2015,1702.091,0.88
846,11403,2015-07-31,39.566,0.1,0.161,0.135,0.127,1.244,6.732,1.193,CDNS,2015,1702.091,0.88
847,11403,2015-08-31,31.778,0.119,0.171,0.137,0.15,1.112,7.176,1.351,CDNS,2015,1702.091,0.88
848,11403,2015-09-30,32.825,0.119,0.171,0.137,0.15,1.112,7.176,1.351,CDNS,2015,1702.091,0.88
849,11403,2015-10-31,35.27,0.119,0.171,0.137,0.15,1.112,7.176,1.351,CDNS,2015,1702.091,0.88
850,11403,2015-11-30,29.342,0.141,0.173,0.145,0.176,1.005,8.096,1.557,CDNS,2015,1702.091,0.88
851,11403,2015-12-31,27.382,0.141,0.173,0.145,0.176,1.005,8.096,1.557,CDNS,2015,1702.091,0.88
852,11403,2016-01-31,25.737,0.141,0.173,0.145,0.176,1.005,8.096,1.557,CDNS,2016,1816.083,0.71
853,11403,2016-02-29,26.605,0.148,0.175,0.148,0.186,0.708,10.523,1.799,CDNS,2016,1816.083,0.71
854,11403,2016-03-31,29.111,0.148,0.175,0.148,0.186,0.708,10.523,1.799,CDNS,2016,1816.083,0.71
855,11403,2016-04-30,28.63,0.148,0.175,0.148,0.186,0.708,10.523,1.799,CDNS,2016,1816.083,0.71
856,11403,2016-05-31,28.414,0.153,0.181,0.171,0.193,0.781,14.326,1.974,CDNS,2016,1816.083,0.71
857,11403,2016-06-30,27.931,0.153,0.181,0.171,0.193,0.781,14.326,1.974,CDNS,2016,1816.083,0.71
858,11403,2016-07-31,27.644,0.153,0.181,0.171,0.193,0.781,14.326,1.974,CDNS,2016,1816.083,0.71
859,11403,2016-08-31,30.286,0.145,0.175,0.18,0.191,0.893,15.812,1.892,CDNS,2016,1816.083,0.71
860,11403,2016-09-30,30.393,0.145,0.175,0.18,0.191,0.893,15.812,1.892,CDNS,2016,1816.083,0.71
861,11403,2016-10-31,30.452,0.145,0.175,0.18,0.191,0.893,15.812,1.892,CDNS,2016,1816.083,0.71
862,11403,2016-11-30,32.049,0.137,0.168,0.175,0.193,1.051,13.95,1.76,CDNS,2016,1816.083,0.71
863,11403,2016-12-31,30.756,0.137,0.168,0.175,0.193,1.051,13.95,1.76,CDNS,2016,1816.083,0.71
864,11403,2017-01-31,31.744,0.137,0.168,0.175,0.193,1.051,13.95,1.76,CDNS,2017,1943.032,0.75
865,11403,2017-02-28,44.143,0.112,0.164,0.184,0.192,1.827,12.553,1.199,CDNS,2017,1943.032,0.75
866,11403,2017-03-31,44.857,0.112,0.164,0.184,0.192,1.827,12.553,1.199,CDNS,2017,1943.032,0.75
867,11403,2017-04-30,46.529,0.112,0.164,0.184,0.192,1.827,12.553,1.199,CDNS,2017,1943.032,0.75
868,11403,2017-05-31,44.481,0.12,0.164,0.183,0.222,1.472,12.216,1.443,CDNS,2017,1943.032,0.75
869,11403,2017-06-30,42.392,0.12,0.164,0.183,0.222,1.472,12.216,1.443,CDNS,2017,1943.032,0.75
870,11403,2017-07-31,46.709,0.12,0.164,0.183,0.222,1.472,12.216,1.443,CDNS,2017,1943.032,0.75
871,11403,2017-08-31,45.686,0.129,0.166,0.193,0.268,1.528,12.379,1.42,CDNS,2017,1943.032,0.75
872,11403,2017-09-30,45.895,0.129,0.166,0.193,0.268,1.528,12.379,1.42,CDNS,2017,1943.032,0.75
873,11403,2017-10-31,50.186,0.129,0.166,0.193,0.268,1.528,12.379,1.42,CDNS,2017,1943.032,0.75
874,11403,2017-11-30,47.728,0.135,0.169,0.201,0.297,1.5,12.781,1.49,CDNS,2017,1943.032,0.75
875,11403,2017-12-31,45.457,0.135,0.169,0.201,0.297,1.5,12.781,1.49,CDNS,2017,1943.032,0.75
876,11403,2018-01-31,48.761,0.135,0.169,0.201,0.297,1.5,12.781,1.49,CDNS,2018,2138.022,1.26
877,11403,2018-02-28,53.11,0.105,0.176,0.2,0.236,1.445,13.319,1.526,CDNS,2018,2138.022,1.26
878,11403,2018-03-31,50.37,0.105,0.176,0.2,0.236,1.445,13.319,1.526,CDNS,2018,2138.022,1.26
879,11403,2018-04-30,54.877,0.105,0.176,0.2,0.236,1.445,13.319,1.526,CDNS,2018,2138.022,1.26
880,11403,2018-05-31,56.6,0.105,0.179,0.205,0.22,1.315,13.543,1.502,CDNS,2018,2138.022,1.26
881,11403,2018-06-30,57.747,0.105,0.179,0.205,0.22,1.315,13.543,1.502,CDNS,2018,2138.022,1.26
882,11403,2018-07-31,58.787,0.105,0.179,0.205,0.22,1.315,13.543,1.502,CDNS,2018,2138.022,1.26
883,11403,2018-08-31,61.091,0.106,0.184,0.206,0.21,1.249,13.967,1.418,CDNS,2018,2138.022,1.26
884,11403,2018-09-30,58.857,0.106,0.184,0.206,0.21,1.249,13.967,1.418,CDNS,2018,2138.022,1.26
885,11403,2018-10-31,57.883,0.106,0.184,0.206,0.21,1.249,13.967,1.418,CDNS,2018,2138.022,1.26
886,11403,2018-11-30,54.265,0.113,0.193,0.213,0.215,1.121,15.678,1.393,CDNS,2018,2138.022,1.26
887,11403,2018-12-31,52.386,0.113,0.193,0.213,0.215,1.121,15.678,1.393,CDNS,2018,2138.022,1.26
888,11403,2019-01-31,57.867,0.113,0.193,0.213,0.215,1.121,15.678,1.393,CDNS,2019,2336.319,3.62
889,11403,2019-02-28,46.545,0.162,0.2,0.221,0.303,0.916,18.46,1.341,CDNS,2019,2336.319,3.62
890,11403,2019-03-31,51.634,0.162,0.2,0.221,0.303,0.916,18.46,1.341,CDNS,2019,2336.319,3.62
891,11403,2019-04-30,56.407,0.162,0.2,0.221,0.303,0.916,18.46,1.341,CDNS,2019,2336.319,3.62
892,11403,2019-05-31,45.407,0.179,0.211,0.239,0.323,0.925,21.533,1.412,CDNS,2019,2336.319,3.62
893,11403,2019-06-30,50.579,0.179,0.211,0.239,0.323,0.925,21.533,1.412,CDNS,2019,2336.319,3.62
894,11403,2019-07-31,52.793,0.179,0.211,0.239,0.323,0.925,21.533,1.412,CDNS,2019,2336.319,3.62
895,11403,2019-08-31,45.351,0.188,0.221,0.253,0.334,0.853,25.175,1.5,CDNS,2019,2336.319,3.62
896,11403,2019-09-30,43.762,0.188,0.221,0.253,0.334,0.853,25.175,1.5,CDNS,2019,2336.319,3.62
897,11403,2019-10-31,43.278,0.188,0.221,0.253,0.334,0.853,25.175,1.5,CDNS,2019,2336.319,3.62
898,11403,2019-11-30,46.217,0.185,0.222,0.256,0.32,0.849,27.074,1.517,CDNS,2019,2336.319,3.62
899,11403,2019-12-31,45.632,0.185,0.222,0.256,0.32,0.849,27.074,1.517,CDNS,2019,2336.319,3.62
900,11403,2020-01-31,47.441,0.185,0.222,0.256,0.32,0.849,27.074,1.517,CDNS,2020,2682.891,2.16
901,11403,2020-02-29,18.737,0.423,0.218,0.215,0.583,0.596,27.054,1.739,CDNS,2020,2682.891,2.16
902,11403,2020-03-31,18.708,0.423,0.218,0.215,0.583,0.596,27.054,1.739,CDNS,2020,2682.891,2.16
903,11403,2020-04-30,22.983,0.423,0.218,0.215,0.583,0.596,27.054,1.739,CDNS,2020,2682.891,2.16
904,11403,2020-05-31,25.788,0.417,0.22,0.232,0.622,0.729,28.944,1.578,CDNS,2020,2682.891,2.16
905,11403,2020-06-30,27.107,0.417,0.22,0.232,0.622,0.729,28.944,1.578,CDNS,2020,2682.891,2.16
906,11403,2020-07-31,30.862,0.417,0.22,0.232,0.622,0.729,28.944,1.578,CDNS,2020,2682.891,2.16
907,11403,2020-08-31,30.554,0.417,0.224,0.218,0.567,0.724,28.673,1.522,CDNS,2020,2682.891,2.16
908,11403,2020-09-30,29.375,0.417,0.224,0.218,0.567,0.724,28.673,1.522,CDNS,2020,2682.891,2.16
909,11403,2020-10-31,30.129,0.417,0.224,0.218,0.567,0.724,28.673,1.522,CDNS,2020,2682.891,2.16
910,11403,2020-11-30,30.208,0.427,0.237,0.214,0.538,0.713,29.79,1.503,CDNS,2020,2682.891,2.16
911,11403,2020-12-31,35.436,0.427,0.237,0.214,0.538,0.713,29.79,1.503,CDNS,2020,2682.891,2.16
912,11403,2021-01-31,33.868,0.427,0.237,0.214,0.538,0.713,29.79,1.503,CDNS,2021,2988.244,2.54
913,11403,2021-02-28,66.867,0.22,0.253,0.222,0.257,0.585,32.664,1.856,CDNS,2021,2988.244,2.54
914,11403,2021-03-31,64.924,0.22,0.253,0.222,0.257,0.585,32.664,1.856,CDNS,2021,2988.244,2.54
915,11403,2021-04-30,62.45,0.22,0.253,0.222,0.257,0.585,32.664,1.856,CDNS,2021,2988.244,2.54
916,11403,2021-05-31,54.269,0.233,0.266,0.225,0.281,0.661,36.624,1.608,CDNS,2021,2988.244,2.54
917,11403,2021-06-30,58.47,0.233,0.266,0.225,0.281,0.661,36.624,1.608,CDNS,2021,2988.244,2.54
918,11403,2021-07-31,63.098,0.233,0.266,0.225,0.281,0.661,36.624,1.608,CDNS,2021,2988.244,2.54
919,11403,2021-08-31,67.276,0.235,0.278,0.237,0.28,0.63,42.961,1.657,CDNS,2021,2988.244,2.54
920,11403,2021-09-30,62.321,0.235,0.278,0.237,0.28,0.63,42.961,1.657,CDNS,2021,2988.244,2.54
921,11403,2021-10-31,71.239,0.235,0.278,0.237,0.28,0.63,42.961,1.657,CDNS,2021,2988.244,2.54
922,11403,2021-11-30,71.556,0.233,0.278,0.24,0.279,0.599,47.03,1.703,CDNS,2021,2988.244,2.54
923,11403,2021-12-31,75.141,0.233,0.278,0.24,0.279,0.599,47.03,1.703,CDNS,2021,2988.244,2.54
924,11403,2022-01-31,61.347,0.233,0.278,0.24,0.279,0.599,47.03,1.703,CDNS,2022,3561.718,3.13
925,11403,2022-02-28,60.572,0.233,0.277,0.232,0.265,0.6,48.721,1.767,CDNS,2022,3561.718,3.13
926,11403,2022-03-31,65.784,0.233,0.277,0.232,0.265,0.6,48.721,1.767,CDNS,2022,3561.718,3.13
927,11403,2022-04-30,60.34,0.233,0.277,0.232,0.265,0.6,48.721,1.767,CDNS,2022,3561.718,3.13
928,11403,2022-05-31,57.577,0.236,0.298,0.259,0.285,0.607,55.773,1.713,CDNS,2022,3561.718,3.13
929,11403,2022-06-30,56.191,0.236,0.298,0.259,0.285,0.607,55.773,1.713,CDNS,2022,3561.718,3.13
930,11403,2022-07-31,69.693,0.236,0.298,0.259,0.285,0.607,55.773,1.713,CDNS,2022,3561.718,3.13
931,11403,2022-08-31,62.283,0.236,0.309,0.269,0.291,0.613,60.27,1.713,CDNS,2022,3561.718,3.13
932,11403,2022-09-30,58.577,0.236,0.309,0.269,0.291,0.613,60.27,1.713,CDNS,2022,3561.718,3.13
933,11403,2022-10-31,54.262,0.236,0.309,0.269,0.291,0.613,60.27,1.713,CDNS,2022,3561.718,3.13
934,11403,2022-11-30,60.577,0.229,0.317,0.281,0.292,0.672,60.087,1.602,CDNS,2022,3561.718,3.13
935,11403,2022-12-31,56.563,0.229,0.317,0.281,0.292,0.672,60.087,1.602,CDNS,2022,3561.718,3.13
936,11403,2023-01-31,64.377,0.229,0.317,0.281,0.292,0.672,60.087,1.602,CDNS,2023,4089.986,3.86
937,11403,2023-02-28,62.44,0.238,0.313,0.261,0.308,0.871,48.611,1.266,CDNS,2023,4089.986,3.86
938,11403,2023-03-31,67.99,0.238,0.313,0.261,0.308,0.871,48.611,1.266,CDNS,2023,4089.986,3.86
939,11403,2023-04-30,67.783,0.238,0.313,0.261,0.308,0.871,48.611,1.266,CDNS,2023,4089.986,3.86
940,11403,2023-05-31,73.773,0.232,0.307,0.268,0.315,0.782,40.243,1.394,CDNS,2023,4089.986,3.86
941,11403,2023-06-30,74.927,0.232,0.307,0.268,0.315,0.782,40.243,1.394,CDNS,2023,4089.986,3.86
942,11403,2023-07-31,74.764,0.232,0.307,0.268,0.315,0.782,40.243,1.394,CDNS,2023,4089.986,3.86
943,11403,2023-08-31,73.755,0.234,0.303,0.262,0.322,0.808,35.26,1.349,CDNS,2023,4089.986,3.86
944,11403,2023-09-30,71.871,0.234,0.303,0.262,0.322,0.808,35.26,1.349,CDNS,2023,4089.986,3.86
945,11403,2023-10-31,73.574,0.234,0.303,0.262,0.322,0.808,35.26,1.349,CDNS,2023,4089.986,3.86
946,11403,2023-11-30,77.855,0.244,0.306,0.262,0.338,0.785,33.047,1.377,CDNS,2023,4089.986,3.86
947,11403,2023-12-31,77.598,0.244,0.306,0.262,0.338,0.785,33.047,1.377,CDNS,2023,4089.986,3.86
948,11403,2024-01-31,82.182,0.244,0.306,0.262,0.338,0.785,33.047,1.377,CDNS,2024,4641.264,3.89
949,11403,2024-02-29,79.681,0.255,0.322,0.27,0.337,0.665,36.445,1.242,CDNS,2024,4641.264,3.89
950,11403,2024-03-31,81.487,0.255,0.322,0.27,0.337,0.665,36.445,1.242,CDNS,2024,4641.264,3.89
951,11403,2024-04-30,72.154,0.255,0.322,0.27,0.337,0.665,36.445,1.242,CDNS,2024,4641.264,3.89
952,11403,2024-05-31,74.56,0.257,0.307,0.262,0.338,0.691,35.175,1.337,CDNS,2024,4641.264,3.89
953,11403,2024-06-30,80.143,0.257,0.307,0.262,0.338,0.691,35.175,1.337,CDNS,2024,4641.264,3.89
954,11403,2024-07-31,69.703,0.257,0.307,0.262,0.338,0.691,35.175,1.337,CDNS,2024,4641.264,3.89
955,11403,2024-08-31,69.671,0.254,0.302,0.258,0.325,0.676,31.665,1.354,CDNS,2024,4641.264,3.89
956,11403,2024-09-30,70.215,0.254,0.302,0.258,0.325,0.676,31.665,1.354,CDNS,2024,4641.264,3.89
957,11403,2024-10-31,71.534,0.254,0.302,0.258,0.325,0.676,31.665,1.354,CDNS,2024,4641.264,3.89
958,11403,2024-11-30,80.739,0.239,0.308,0.253,0.29,0.759,24.337,1.628,CDNS,2024,4641.264,3.89
959,11403,2024-12-31,79.068,0.239,0.308,0.253,0.29,0.759,24.337,1.628,CDNS,2024,4641.264,3.89
960,11404,2015-01-31,16.378,0.096,0.185,0.084,0.06,2.253,4.108,0.896,ED,2015,12554.0,4.07
961,11404,2015-02-28,17.019,0.085,0.168,0.076,0.052,2.523,3.655,1.019,ED,2015,12554.0,4.07
962,11404,2015-03-31,16.442,0.085,0.168,0.076,0.052,2.523,3.655,1.019,ED,2015,12554.0,4.07
963,11404,2015-04-30,16.59,0.085,0.168,0.076,0.052,2.523,3.655,1.019,ED,2015,12554.0,4.07
964,11404,2015-05-31,16.535,0.086,0.173,0.079,0.052,2.351,3.574,0.955,ED,2015,12554.0,4.07
965,11404,2015-06-30,15.476,0.086,0.173,0.079,0.052,2.351,3.574,0.955,ED,2015,12554.0,4.07
966,11404,2015-07-31,17.003,0.086,0.173,0.079,0.052,2.351,3.574,0.955,ED,2015,12554.0,4.07
967,11404,2015-08-31,16.687,0.088,0.18,0.08,0.051,2.416,3.61,0.964,ED,2015,12554.0,4.07
968,11404,2015-09-30,17.732,0.088,0.18,0.08,0.051,2.416,3.61,0.964,ED,2015,12554.0,4.07
969,11404,2015-10-31,17.44,0.088,0.18,0.08,0.051,2.416,3.61,0.964,ED,2015,12554.0,4.07
970,11404,2015-11-30,16.573,0.087,0.18,0.078,0.05,2.478,3.551,0.928,ED,2015,12554.0,4.07
971,11404,2015-12-31,17.139,0.087,0.18,0.078,0.05,2.478,3.551,0.928,ED,2015,12554.0,4.07
972,11404,2016-01-31,18.504,0.087,0.18,0.078,0.05,2.478,3.551,0.928,ED,2016,12075.0,4.15
973,11404,2016-02-29,17.286,0.095,0.194,0.079,0.054,2.496,3.707,0.813,ED,2016,12075.0,4.15
974,11404,2016-03-31,18.919,0.095,0.194,0.079,0.054,2.496,3.707,0.813,ED,2016,12075.0,4.15
975,11404,2016-04-30,18.42,0.095,0.194,0.079,0.054,2.496,3.707,0.813,ED,2016,12075.0,4.15
976,11404,2016-05-31,19.029,0.094,0.194,0.078,0.051,2.474,3.536,0.811,ED,2016,12075.0,4.15
977,11404,2016-06-30,20.894,0.094,0.194,0.078,0.051,2.474,3.536,0.811,ED,2016,12075.0,4.15
978,11404,2016-07-31,20.8,0.094,0.194,0.078,0.051,2.474,3.536,0.811,ED,2016,12075.0,4.15
979,11404,2016-08-31,19.394,0.095,0.198,0.079,0.051,2.446,3.547,0.802,ED,2016,12075.0,4.15
980,11404,2016-09-30,19.407,0.095,0.198,0.079,0.051,2.446,3.547,0.802,ED,2016,12075.0,4.15
981,11404,2016-10-31,19.472,0.095,0.198,0.079,0.051,2.446,3.547,0.802,ED,2016,12075.0,4.15
982,11404,2016-11-30,17.185,0.101,0.198,0.078,0.053,2.411,3.472,0.821,ED,2016,12075.0,4.15
983,11404,2016-12-31,18.148,0.101,0.198,0.078,0.053,2.411,3.472,0.821,ED,2016,12075.0,4.15
984,11404,2017-01-31,18.313,0.101,0.198,0.078,0.053,2.411,3.472,0.821,ED,2017,12033.0,4.97
985,11404,2017-02-28,18.699,0.103,0.205,0.079,0.053,2.374,3.52,0.886,ED,2017,12033.0,4.97
986,11404,2017-03-31,18.85,0.103,0.205,0.079,0.053,2.374,3.52,0.886,ED,2017,12033.0,4.97
987,11404,2017-04-30,19.243,0.103,0.205,0.079,0.053,2.374,3.52,0.886,ED,2017,12033.0,4.97
988,11404,2017-05-31,19.12,0.109,0.217,0.083,0.055,2.353,3.699,0.885,ED,2017,12033.0,4.97
989,11404,2017-06-30,18.665,0.109,0.217,0.083,0.055,2.353,3.699,0.885,ED,2017,12033.0,4.97
990,11404,2017-07-31,19.136,0.109,0.217,0.083,0.055,2.353,3.699,0.885,ED,2017,12033.0,4.97
991,11404,2017-08-31,20.404,0.106,0.216,0.081,0.052,2.353,3.58,0.846,ED,2017,12033.0,4.97
992,11404,2017-09-30,19.535,0.106,0.216,0.081,0.052,2.353,3.58,0.846,ED,2017,12033.0,4.97
993,11404,2017-10-31,20.835,0.106,0.216,0.081,0.052,2.353,3.58,0.846,ED,2017,12033.0,4.97
994,11404,2017-11-30,22.372,0.104,0.226,0.082,0.05,2.339,3.647,0.824,ED,2017,12033.0,4.97
995,11404,2017-12-31,21.344,0.104,0.226,0.082,0.05,2.339,3.647,0.824,ED,2017,12033.0,4.97
996,11404,2018-01-31,20.191,0.104,0.226,0.082,0.05,2.339,3.647,0.824,ED,2018,12337.0,4.43
997,11404,2018-02-28,15.16,0.127,0.217,0.082,0.067,2.12,3.54,0.722,ED,2018,12337.0,4.43
998,11404,2018-03-31,15.777,0.127,0.217,0.082,0.067,2.12,3.54,0.722,ED,2018,12337.0,4.43
999,11404,2018-04-30,16.221,0.127,0.217,0.082,0.067,2.12,3.54,0.722,ED,2018,12337.0,4.43
1000,11404,2018-05-31,15.224,0.129,0.223,0.084,0.065,2.22,3.612,0.728,ED,2018,12337.0,4.43
1001,11404,2018-06-30,15.472,0.129,0.223,0.084,0.065,2.22,3.612,0.728,ED,2018,12337.0,4.43
1002,11404,2018-07-31,15.661,0.129,0.223,0.084,0.065,2.22,3.612,0.728,ED,2018,12337.0,4.43
1003,11404,2018-08-31,15.537,0.129,0.219,0.083,0.068,2.159,3.479,0.695,ED,2018,12337.0,4.43
1004,11404,2018-09-30,14.998,0.129,0.219,0.083,0.068,2.159,3.479,0.695,ED,2018,12337.0,4.43
1005,11404,2018-10-31,14.961,0.129,0.219,0.083,0.068,2.159,3.479,0.695,ED,2018,12337.0,4.43
1006,11404,2018-11-30,16.102,0.126,0.21,0.082,0.07,2.124,3.277,0.659,ED,2018,12337.0,4.43
1007,11404,2018-12-31,15.323,0.126,0.21,0.082,0.07,2.124,3.277,0.659,ED,2018,12337.0,4.43
1008,11404,2019-01-31,15.561,0.126,0.21,0.082,0.07,2.124,3.277,0.659,ED,2019,12574.0,4.09
1009,11404,2019-02-28,18.654,0.112,0.205,0.078,0.064,2.217,3.055,0.623,ED,2019,12574.0,4.09
1010,11404,2019-03-31,19.188,0.112,0.205,0.078,0.064,2.217,3.055,0.623,ED,2019,12574.0,4.09
1011,11404,2019-04-30,19.493,0.112,0.205,0.078,0.064,2.217,3.055,0.623,ED,2019,12574.0,4.09
1012,11404,2019-05-31,19.839,0.11,0.205,0.081,0.063,2.159,2.907,0.617,ED,2019,12574.0,4.09
1013,11404,2019-06-30,20.156,0.11,0.205,0.081,0.063,2.159,2.907,0.617,ED,2019,12574.0,4.09
1014,11404,2019-07-31,19.531,0.11,0.205,0.081,0.063,2.159,2.907,0.617,ED,2019,12574.0,4.09
1015,11404,2019-08-31,21.116,0.107,0.207,0.08,0.06,2.157,2.734,0.615,ED,2019,12574.0,4.09
1016,11404,2019-09-30,22.439,0.107,0.207,0.08,0.06,2.157,2.734,0.615,ED,2019,12574.0,4.09
1017,11404,2019-10-31,21.905,0.107,0.207,0.08,0.06,2.157,2.734,0.615,ED,2019,12574.0,4.09
1018,11404,2019-11-30,20.493,0.11,0.21,0.08,0.06,2.153,2.619,0.604,ED,2019,12574.0,4.09
1019,11404,2019-12-31,21.337,0.11,0.21,0.08,0.06,2.153,2.619,0.604,ED,2019,12574.0,4.09
1020,11404,2020-01-31,22.17,0.11,0.21,0.08,0.06,2.153,2.619,0.604,ED,2020,12246.0,3.29
1021,11404,2020-02-29,19.319,0.107,0.213,0.078,0.057,2.212,2.665,0.679,ED,2020,12246.0,3.29
1022,11404,2020-03-31,19.118,0.107,0.213,0.078,0.057,2.212,2.665,0.679,ED,2020,12246.0,3.29
1023,11404,2020-04-30,19.314,0.107,0.213,0.078,0.057,2.212,2.665,0.679,ED,2020,12246.0,3.29
1024,11404,2020-05-31,19.296,0.105,0.219,0.079,0.054,2.17,2.5,0.669,ED,2020,12246.0,3.29
1025,11404,2020-06-30,18.491,0.105,0.219,0.079,0.054,2.17,2.5,0.669,ED,2020,12246.0,3.29
1026,11404,2020-07-31,19.751,0.105,0.219,0.079,0.054,2.17,2.5,0.669,ED,2020,12246.0,3.29
1027,11404,2020-08-31,17.835,0.109,0.222,0.079,0.055,2.194,2.558,0.683,ED,2020,12246.0,3.29
1028,11404,2020-09-30,19.45,0.109,0.222,0.079,0.055,2.194,2.558,0.683,ED,2020,12246.0,3.29
1029,11404,2020-10-31,19.623,0.109,0.222,0.079,0.055,2.194,2.558,0.683,ED,2020,12246.0,3.29
1030,11404,2020-11-30,18.827,0.111,0.222,0.079,0.055,2.22,2.636,0.683,ED,2020,12246.0,3.29
1031,11404,2020-12-31,17.844,0.111,0.222,0.079,0.055,2.22,2.636,0.683,ED,2020,12246.0,3.29
1032,11404,2021-01-31,17.477,0.111,0.222,0.079,0.055,2.22,2.636,0.683,ED,2021,13676.0,3.86
1033,11404,2021-02-28,20.015,0.09,0.217,0.076,0.044,2.326,2.569,0.721,ED,2021,13676.0,3.86
1034,11404,2021-03-31,22.805,0.09,0.217,0.076,0.044,2.326,2.569,0.721,ED,2021,13676.0,3.86
1035,11404,2021-04-30,23.601,0.09,0.217,0.076,0.044,2.326,2.569,0.721,ED,2021,13676.0,3.86
1036,11404,2021-05-31,22.785,0.09,0.213,0.077,0.046,2.257,3.047,0.672,ED,2021,13676.0,3.86
1037,11404,2021-06-30,21.156,0.09,0.213,0.077,0.046,2.257,3.047,0.672,ED,2021,13676.0,3.86
1038,11404,2021-07-31,21.761,0.09,0.213,0.077,0.046,2.257,3.047,0.672,ED,2021,13676.0,3.86
1039,11404,2021-08-31,22.864,0.087,0.204,0.076,0.045,2.241,2.937,0.721,ED,2021,13676.0,3.86
1040,11404,2021-09-30,21.997,0.087,0.204,0.076,0.045,2.241,2.937,0.721,ED,2021,13676.0,3.86
1041,11404,2021-10-31,22.848,0.087,0.204,0.076,0.045,2.241,2.937,0.721,ED,2021,13676.0,3.86
1042,11404,2021-11-30,23.107,0.088,0.199,0.075,0.046,2.218,2.916,0.813,ED,2021,13676.0,3.86
1043,11404,2021-12-31,25.393,0.088,0.199,0.075,0.046,2.218,2.916,0.813,ED,2021,13676.0,3.86
1044,11404,2022-01-31,25.729,0.088,0.199,0.075,0.046,2.218,2.916,0.813,ED,2022,15670.0,4.68
1045,11404,2022-02-28,22.278,0.098,0.207,0.077,0.052,2.135,3.085,1.023,ED,2022,15670.0,4.68
1046,11404,2022-03-31,24.592,0.098,0.207,0.077,0.052,2.135,3.085,1.023,ED,2022,15670.0,4.68
1047,11404,2022-04-30,24.088,0.098,0.207,0.077,0.052,2.135,3.085,1.023,ED,2022,15670.0,4.68
1048,11404,2022-05-31,22.924,0.109,0.197,0.077,0.058,2.136,3.002,0.98,ED,2022,15670.0,4.68
1049,11404,2022-06-30,21.963,0.109,0.197,0.077,0.058,2.136,3.002,0.98,ED,2022,15670.0,4.68
1050,11404,2022-07-31,22.926,0.109,0.197,0.077,0.058,2.136,3.002,0.98,ED,2022,15670.0,4.68
1051,11404,2022-08-31,21.434,0.112,0.188,0.076,0.06,2.139,3.151,0.965,ED,2022,15670.0,4.68
1052,11404,2022-09-30,18.807,0.112,0.188,0.076,0.06,2.139,3.151,0.965,ED,2022,15670.0,4.68
1053,11404,2022-10-31,19.289,0.112,0.188,0.076,0.06,2.139,3.151,0.965,ED,2022,15670.0,4.68
1054,11404,2022-11-30,20.597,0.113,0.184,0.077,0.062,2.148,3.272,0.927,ED,2022,15670.0,4.68
1055,11404,2022-12-31,20.023,0.113,0.184,0.077,0.062,2.148,3.272,0.927,ED,2022,15670.0,4.68
1056,11404,2023-01-31,20.023,0.113,0.184,0.077,0.062,2.148,3.272,0.927,ED,2023,14663.0,7.25
1057,11404,2023-02-28,19.174,0.106,0.167,0.071,0.06,2.329,2.955,1.144,ED,2023,14663.0,7.25
1058,11404,2023-03-31,20.53,0.106,0.167,0.071,0.06,2.329,2.955,1.144,ED,2023,14663.0,7.25
1059,11404,2023-04-30,21.131,0.106,0.167,0.071,0.06,2.329,2.955,1.144,ED,2023,14663.0,7.25
1060,11404,2023-05-31,13.291,0.156,0.169,0.072,0.089,2.17,2.77,1.022,ED,2023,14663.0,7.25
1061,11404,2023-06-30,12.877,0.156,0.169,0.072,0.089,2.17,2.77,1.022,ED,2023,14663.0,7.25
1062,11404,2023-07-31,13.513,0.156,0.169,0.072,0.089,2.17,2.77,1.022,ED,2023,14663.0,7.25
1063,11404,2023-08-31,12.763,0.158,0.167,0.07,0.088,2.141,2.551,1.054,ED,2023,14663.0,7.25
1064,11404,2023-09-30,12.271,0.158,0.167,0.07,0.088,2.141,2.551,1.054,ED,2023,14663.0,7.25
1065,11404,2023-10-31,12.595,0.158,0.167,0.07,0.088,2.141,2.551,1.054,ED,2023,14663.0,7.25
1066,11404,2023-11-30,13.31,0.156,0.159,0.067,0.084,2.115,2.257,1.093,ED,2023,14663.0,7.25
1067,11404,2023-12-31,13.437,0.156,0.159,0.067,0.084,2.115,2.257,1.093,ED,2023,14663.0,7.25
1068,11404,2024-01-31,13.427,0.156,0.159,0.067,0.084,2.115,2.257,1.093,ED,2024,15256.0,5.26
